original_source_path,original_source_location,matched_name,context_excerpt
Threat Group Cards.pdf,"{""page"": 59}",Cobalt Spider,Threat Group Cards: A Threat Actor Encyclopedia 59 Cobalt Group Names Cobalt Group (Group-IB) Cobalt Gang (Palo Alto) Cobalt Spider (CrowdStrike) Gold Kingswood (SecureWorks) Country Russia Motivation Financial gain Description Cobalt Group is a financially motivated threat group that has primarily targeted financial institutions. The group has
Threat_Group_Cards_v2.0.pdf,"{""page"": 3}",Cobalt Group,................................ 83 Clever Kitten .................................................................................................................................................................... 84 Cobalt Group ................................................................................................................................................................... 85 Cold River ........................................
Threat_Group_Cards_v2.0.pdf,"{""page"": 85}",Cobalt Gang,Threat Group Cards: A Threat Actor Encyclopedia 85 Cobalt Group Names Cobalt Group (Group-IB) Cobalt Gang (Palo Alto) Cobalt Spider (CrowdStrike) Gold Kingswood (SecureWorks) ATK 67 (Thales) TAG-CR3 Country Russia Motivation Financial crime First seen 2016 Description Cobalt Group is a financially motivated threat g
Threat_Group_Cards_v2.0.pdf,"{""page"": 85}",Cobalt Group,Threat Group Cards: A Threat Actor Encyclopedia 85 Cobalt Group Names Cobalt Group (Group-IB) Cobalt Gang (Palo Alto) Cobalt Spider (CrowdStrike) Gold Kingswood (SecureWorks) ATK 67 (Thales) TAG-CR3 Country Russia Motivation Financial crime First seen 2016 Description Coba
Threat_Group_Cards_v2.0.pdf,"{""page"": 85}",Cobalt Group,Threat Group Cards: A Threat Actor Encyclopedia 85 Cobalt Group Names Cobalt Group (Group-IB) Cobalt Gang (Palo Alto) Cobalt Spider (CrowdStrike) Gold Kingswood (SecureWorks) ATK 67 (Thales) TAG-CR3 Country Russia Motivation Financial crime First seen 2016 Description Cobalt Group is a financ
Threat_Group_Cards_v2.0.pdf,"{""page"": 85}",Cobalt Spider,Threat Group Cards: A Threat Actor Encyclopedia 85 Cobalt Group Names Cobalt Group (Group-IB) Cobalt Gang (Palo Alto) Cobalt Spider (CrowdStrike) Gold Kingswood (SecureWorks) ATK 67 (Thales) TAG-CR3 Country Russia Motivation Financial crime First seen 2016 Description Cobalt Group is a financially motivated threat group that has primarily tar
summary/2020/PWC-cyber-threats-2019-retrospect.pdf,"{""page"": 19}",Cobalt Group,"tivated; 64 and, • In 2019, reporting uncovered attacks against banks across Asia that resulted in ATM jackpotting. These are attributed to a criminal threat actor, White Jackalope (a.k.a. Silence). 58 Spotlight on Cobalt Group The Cobalt Group is a threat actor that has specialised mainly in ATM attacks since it first became active in 2016. Its name is derived from the legitimate penetration testing tool Cobalt Strike: the threat actor w"
summary/2020/PWC-cyber-threats-2019-retrospect.pdf,"{""page"": 19}",Cobalt Group,"• In 2019, reporting uncovered attacks against banks across Asia that resulted in ATM jackpotting. These are attributed to a criminal threat actor, White Jackalope (a.k.a. Silence). 58 Spotlight on Cobalt Group The Cobalt Group is a threat actor that has specialised mainly in ATM attacks since it first became active in 2016. Its name is derived from the legitimate penetration testing tool Cobalt Strike: the threat actor was one of the fir"
summary/2021/The CrowdStrike 2021 Global Threat Report.pdf,"{""page"": 26}",COBALT SPIDER,"tance, ANTHROPOID SPIDER, which in 2019 targeted financials, conducted opportunistic web server exploitation campaigns in 2020 that primarily delivered MedusaLocker ransomware. After February 2020, major adversaries COBALT SPIDER and WHISPER SPIDER apparently ceased spear-phishing activity against banks. It is likely that actors associated with both COBALT SPIDER and WHISPER SPIDER remain involved in eCrime but have chosen other ways to gener"
summary/2021/The CrowdStrike 2021 Global Threat Report.pdf,"{""page"": 26}",COBALT SPIDER,"arily delivered MedusaLocker ransomware. After February 2020, major adversaries COBALT SPIDER and WHISPER SPIDER apparently ceased spear-phishing activity against banks. It is likely that actors associated with both COBALT SPIDER and WHISPER SPIDER remain involved in eCrime but have chosen other ways to generate income. Targeted eCrime has not ceased, however; emerging threats in 2020 included KNOCKOUT SPIDER and SOLAR SPIDER. KNOCKOUT SPIDER"
