actor_id,canonical_name,mitre_group_id,is_profiled,catalog_slugs,mention_source_count,mention_count,aliases
actor-census--sha256:479ada086cb04323da2216b37253231bfa031859541c3ba056cde7c30e485869,UNC1945,,false,[],5,15,"[""DecisiveArchitect"", ""LightBasin"", ""UNC1945""]"
actor-census--sha256:5e7dae826665fed48535b613a45b4f5fdf7227c2597c052b9ef0cffc5857f21b,UNC2062,,false,[],1,4,"[""UNC2062""]"
actor-census--sha256:11402e328772f5655b0fd2a46a6b16e1887a207a30183ab21c2721bc87e3fb2c,UNC215,,false,[],3,7,"[""UNC215""]"
actor-census--sha256:94ef926952caf0566492198bfb2897cd0e340297684887e37acb56dc25014fc3,UNC216518,,false,[],1,1,"[""UNC216518""]"
actor-census--sha256:0bc78456af4f80477e3c119d9a574ea0e2f20c6e76adf550f512107e35eae327,UNC2198,,false,[],2,3,"[""UNC2198""]"
actor-census--sha256:0a3d508498cc42443a3e0c13b91832ecbd626927ff261e486436fe62c6434307,UNC2226,,false,[],1,2,"[""UNC2226""]"
actor-census--sha256:ca8472f651f1c6b1f95aa3d5bd8cc6532b14387a87f670423789d65e94678c87,UNC2286,,false,[],2,2,"[""UNC2286""]"
actor-census--sha256:340f31010ec04a4e7f325ede7ef4a138952cddc638a1dfbce5cc5b71c6962da2,UNC2428,,false,[],1,3,"[""UNC2428""]"
actor-census--sha256:571b1432563a8e537af1210f0fd7c9871eec0781d4dfc9df07afd934f03db359,UNC2447,,false,[],1,1,"[""UNC2447""]"
actor-census--sha256:38f142c8520ab831fabcf99db946a0ec196d15139f035fff435d8ae2933db316,UNC2448,,false,[],5,11,"[""UNC2448""]"
actor-census--sha256:93e1ff502d63c26ad42e9e68cdf1f275cd905404b8d9839f7f5117b1cd0b845a,UNC2465,,false,[],2,2,"[""UNC2465""]"
actor-census--sha256:a0289c6ba08a41a352c4cbc7ec7f978f63903ba15554a46affb0a4baa419249e,UNC2500,,false,[],1,5,"[""UNC2500""]"
actor-census--sha256:da6ba82f32d28a39fd7cd1ef6551b5b6963c643cd2df143af4c8080fd27ebc42,UNC2565,,false,[],1,3,"[""UNC2565""]"
actor-census--sha256:7c7723b2d1e6385aa24dcad96c974c7400c2349c8e02aee6ffad16b8ed336497,UNC2596,,false,[],4,6,"[""UNC2596""]"
actor-census--sha256:a519af0de7dc02b3c247f0d6a6e6f73d5bc79214e8ccbd2f3b9ab352362d1967,UNC259644,,false,[],1,1,"[""UNC259644""]"
actor-census--sha256:7dbf3f548bb98ff83ba210a986a6f42eedfdc0001fcbbdace4cd4c14a0e4cdbb,UNC2633,,false,[],2,7,"[""UNC2633""]"
actor-census--sha256:309339543cda9cfd604962a5904dcd5576ac1dfa24abe48c04f80d227b092112,UNC2639,,false,[],1,1,"[""UNC2639""]"
actor-census--sha256:30075c193a22ac401c1a749ff7a8217d80aa759fd4c2fb82f6a34b7b2671e19b,UNC2640,,false,[],1,1,"[""UNC2640""]"
actor-census--sha256:3715b6b9ebcd393308dab9c9ce2562d5c517bd5cc376f24a9a5c646c1da19a19,UNC2643,,false,[],1,1,"[""UNC2643""]"
actor-census--sha256:c45502b12fce90f06eb016242871a9c28ed9fc29614de68a26403130d42431d0,UNC2652,,false,[],2,2,"[""UNC2652""]"
actor-census--sha256:72a054a3542b07c18f2ee84c60297e7a79096d8915059b8b8c5fd81f30593802,UNC2727,,false,[],1,1,"[""UNC2727""]"
actor-census--sha256:283b659aea33ea7e4f427152730bb031e0f8b53a1a10979f5dace764ab14b109,UNC2758,,false,[],1,2,"[""UNC2758""]"
actor-census--sha256:2acf3d931a2ee96ddf81317b894d1a14e9f3af2cf21aeed9d258ff2b10df936c,UNC2970,,false,[],5,6,"[""UNC2970""]"
actor-census--sha256:4a59fa31ae179c30238f99b07a3a63a3a261fdbf4fdb69ea590814c0e92d5ad8,UNC3313,,false,[],3,12,"[""UNC3313""]"
actor-census--sha256:455f9ba39cc7f2d51df05f1fa444e58a8fe549f9984f8733136a92699447ecf2,UNC3319,,false,[],1,1,"[""UNC3319""]"
actor-census--sha256:f804c1102907d887125c6ebc00ca2a6bef45981352903d54711184550f13df49,UNC3507,,false,[],1,2,"[""UNC3507""]"
actor-census--sha256:c2d399b76f6ce79c69f281e81d38584cba574fba1750267623ea6d85598f81cd,UNC3569,,false,[],1,1,"[""UNC3569""]"
actor-census--sha256:009b32865ef99f09f207e1a8a30ccdefcabeb3048a95b39a91d85413a01c2119,UNC3622,,false,[],1,1,"[""UNC3622""]"
actor-census--sha256:a9816f23bca328c41707f13c8befb6fca9c5590e84398fdaf5110620ae22d254,UNC366,,false,[],1,2,"[""UNC366""]"
actor-census--sha256:f898878b62f488fa76043193c27769fbc12a91423c752f3c4ee304898cfb56c8,UNC3661,,false,[],2,6,"[""UNC3661""]"
actor-census--sha256:29bd3b4ffa5aa4b6aa117b273e355bfd0db24fe6040249e8b22eddcaaa1ddb66,UNC3666,,false,[],1,2,"[""UNC3666""]"
actor-census--sha256:35b29208ed23fad43fd078c9f7e843d3eeba9c74ad44e31efca0dd81b23e1a55,UNC3711,,false,[],1,2,"[""UNC3711""]"
actor-census--sha256:4fb9c029f10eedab4f4593c65d187823a66eae6c149511a9fe703443fba6e2e8,UNC3742,,false,[],1,1,"[""UNC3742""]"
actor-census--sha256:20493d8ba33d8e9edaab10706b55a991d038e0944818dea8a566159e53fda4d1,UNC3753,,false,[],1,1,"[""UNC3753""]"
actor-census--sha256:c5e5f3487ce59f1a09c9f827cb582af1e5d467f2ff12e59fce122e51f52924d3,UNC3762,,false,[],1,2,"[""UNC3762""]"
actor-census--sha256:afb0eda9b23ed1f20a12bea2bb97e1f9c46ebe5412786cc75df87611d138c11f,UNC3782,,false,[],2,7,"[""UNC3782""]"
actor-census--sha256:9cfdedc51d1fcce5c7eed758fd996eb9112a529f5ad015c03b0eab68fbf6769f,UNC3784,,false,[],1,3,"[""UNC3784""]"
actor-census--sha256:ce38b2cdef55c95f65a22e0258a265fb7f604ae2af4182941e2ac3cdb68702c2,UNC3786,,false,[],2,7,"[""UNC3786""]"
actor-census--sha256:7d493c6997e88af6424283955c8bd58e7cc438f69c164d65c67f12f930043f59,UNC3810,,false,[],1,5,"[""UNC3810""]"
actor-census--sha256:047a5abd4915c6ff6ddfeb8ebfc5083e47fbab4146ca94ea6b9822ec5fd15de3,UNC3819,,false,[],2,3,"[""UNC3819""]"
actor-census--sha256:056ec822e6ada14d878fe5218f0d786ce63f91cf4c6ef49b64979bcd23494d4b,UNC3840,,false,[],1,5,"[""UNC3840""]"
actor-census--mitre:G1048,UNC3886,G1048,false,[],7,15,"[""UNC3886""]"
actor-census--sha256:6f664d5dab1da2f4898bd275af7a7093ad09a7b51ab7414929d317222a932651,UNC3890,,false,[],3,10,"[""UNC3890""]"
actor-census--sha256:ae409784924a4952c2ed2a9bfd4f7a5c76631ba4f06ed7966ae974c1814c90cc,UNC3905,,false,[],1,1,"[""UNC3905""]"
actor-census--sha256:6587007922c936ea543711e1e5f2ae1c19e45fc2930653e7a5c461bce6f049e4,UNC394,,false,[],1,1,"[""UNC394""]"
actor-census--sha256:4422d602dc8821c73469a3bacec29c65bfcffc14ca5d7a225a08c61d47c9cfdf,UNC394421,,false,[],1,1,"[""UNC394421""]"
actor-census--sha256:2882b9d8def7855686274426ce900ae3889fa78175e4b6202451e00805eb3bff,UNC394441,,false,[],1,1,"[""UNC394441""]"
actor-census--sha256:f47ad514584849246a176baba84ad4dc6ae3208cb2b7aae0f1b52e6489a94d23,UNC3973,,false,[],1,3,"[""UNC3973""]"
actor-census--sha256:3be64f09bbef580ae0a7a24540952d967d7151e8dae4305694760db02956aa41,UNC4034,,false,[],2,8,"[""UNC4034""]"
actor-census--sha256:6d51f48b09e1063eee223331d5abf9974b49d9e175c6f327563f5ecc8d37dc41,UNC4131,,false,[],1,2,"[""UNC4131""]"
actor-census--sha256:354330be9b1de2c5c60218536be3024e37501c8360d9e94be65d11c61921260a,UNC4166,,false,[],1,3,"[""UNC4166""]"
actor-census--sha256:91fc6877c8253042e4da70d0242c82581e3b3f844ddc109212c1b24a60960adc,UNC4191,,false,[],1,3,"[""UNC4191""]"
actor-census--sha256:1b1a00dce37cc3ce1993dd59599dc186827a407c34629722bab4f4df972d3303,UNC4209,,false,[],1,3,"[""UNC4209""]"
actor-census--sha256:44d12eb8573e94969011dbf41fb5b1c1e341ccef7161ab93868b202c54b9ec6c,UNC4210,,false,[],1,2,"[""UNC4210""]"
actor-census--sha256:c2ee4a6bea7ed923654a68793617a1e4cf71b50f81e7ecc07ae6dcc658445aad,UNC4221,,false,[],2,4,"[""UNC4221""]"
actor-census--sha256:ded328942ece03646e0d2e362dd89ad6af156d62535bd47a1ede0ad0e9119933,UNC4369,,false,[],1,2,"[""UNC4369""]"
actor-census--sha256:f3f95b132b11e6d3953ebefed2eb78e1a3c2382921a3966ee5b75e6a1a534feb,UNC4393,,false,[],5,16,"[""UNC4393""]"
actor-census--sha256:2977215c3d6990c846f7afad7e49868c872feeef7239e61dd9bdad223a82476b,UnC4444,,false,[],1,2,"[""UnC4444""]"
actor-census--sha256:11652eadc7e64a272ec5b5658aedd2ef0546788d65ce0d76bb13a876362b40fa,UNC4453,,false,[],2,2,"[""UNC4453""]"
actor-census--sha256:e0b87e53bb69c2c474b4c7a3a7e21e05bdd6a7d7ccda5bedb82174126ffd5ab8,UNC4466,,false,[],1,2,"[""UNC4466""]"
actor-census--sha256:6cedb4085d0cfa411f3d3e70922331c130c97d3364ccd3d088075ddd0fa36ee8,UNC4469,,false,[],1,3,"[""UNC4469""]"
actor-census--sha256:af10ea825e2032d1cb5b2b48c0afc6234fa9b529dbac4022bdd837cfbf0daf31,UNC4536,,false,[],1,1,"[""UNC4536""]"
actor-census--sha256:40b008cdad101da4386e6076b99a12052d0e13b4e2a40330f9c8333617afc896,UNC4696,,false,[],2,3,"[""UNC4696""]"
actor-census--sha256:c1c3fd7345d8417e42ee7d0575731fb7e1ff95468dd00201269900fbc7377e41,UNC4713,,false,[],1,1,"[""UNC4713""]"
actor-census--sha256:e900c112141bc4bf802ff00dbde2509f6a074a2fe501f5c7c463af31abbb6587,UNC4814,,false,[],1,2,"[""UNC4814""]"
actor-census--sha256:958dd495e3db4fa9571d5779e41e15355a143163c544d64179ccbe938c6ca239,UNC4857,,false,[],1,1,"[""UNC4857""]"
actor-census--sha256:33d60f949c12ef2e3511a0fd0cf79f696bd4ee01376b7ad8b05beaa962b173e9,UNC4895,,false,[],1,2,"[""UNC4895""]"
actor-census--sha256:2c0a67604652b38475692852080fae87d04c424f737365b76c3c30d4d66a0287,UNC4896,,false,[],1,2,"[""UNC4896""]"
actor-census--sha256:01998fe82ce74f85d843c380c9d9e6880eb154b1d3e23502b829bb1b8a6960df,UNC4899,,false,[],9,17,"[""UNC4899""]"
actor-census--sha256:ffe2799e8e5c967fb58e66f2289cf325c086f39c89ccb8c0fa48e846bfebb871,UNC4962,,false,[],1,1,"[""UNC4962""]"
actor-census--sha256:2d29fc676a2d5ea5085902308c3c6ed514c583dd034e280eef10453136c43e42,UNC5051,,false,[],1,1,"[""UNC5051""]"
actor-census--sha256:f3a9ee0d43c770a47a33c732748b5f5170dc084653754aa03b02d1247a6bedad,UNC5092,,false,[],1,3,"[""UNC5092""]"
actor-census--sha256:48550538564091196235ff821cd8995594b7086dfdf1e165caa22484b03127f5,UNC5103,,false,[],1,1,"[""UNC5103""]"
actor-census--sha256:97b09ba452936f7a0557f45919b8fe3082529d000deddaf399e23b369f9e0c6f,UNC5135,,false,[],1,3,"[""UNC5135""]"
actor-census--sha256:5f7e44fd601d342176e24f2ec476f87bb6078cc04fa90000693bd546b78c935e,UNC5142,,false,[],1,2,"[""UNC5142""]"
actor-census--sha256:6b0aa8e80944c4d72dac9824733cc97fc243c9d7d34062664e970c25d123dfb0,UNC5155,,false,[],1,2,"[""UNC5155""]"
actor-census--sha256:f083d01899e2a9fd6f60c6a3e7c0e69e0145d1d21df218ca5efd884ca3889dfb,UNC5203,,false,[],1,1,"[""UNC5203""]"
actor-census--sha256:8fdc719b21dec5a5a1a6d24f7379ede16ae81cf10248900cc51fe488912d751f,UNC5221,,false,[],13,31,"[""UNC5221""]"
actor-census--sha256:aa38aec467d75bf3d63d6276dcddb9fd30a876dc9d9094d2a3809893876ed5cc,UNC5227,,false,[],1,5,"[""UNC5227""]"
actor-census--sha256:379a920d30d869d407d303ea7c67a4625f87e4763bae0c387c38bfc53872ffbe,UNC5267,,false,[],4,7,"[""UNC5267""]"
actor-census--sha256:d300f4675755d77ed8179def2b7821386cc7f96183371087bb429a80444636dc,UNC5277,,false,[],1,4,"[""UNC5277""]"
actor-census--sha256:83d7fd55b57e6783df4d47b7789bbf7aaa4a00d2129226b27c1a95c5817f1926,UNC5280,,false,[],1,5,"[""UNC5280""]"
actor-census--sha256:ce16f64a8ff45d9e799d1863ddce373784c014c11e85c38542467c0aa0fbe477,UNC5291,,false,[],2,3,"[""UNC5291""]"
actor-census--sha256:f445b5432c912e1d5eb7211635588de3315a61def8594cf5ea8586fd8d964b96,UNC5337,,false,[],1,1,"[""UNC5337""]"
actor-census--sha256:6977aa9c588a63f7dbeebc0b1ee626bf368551717674182712246bb29ec166ff,UNC5342,,false,[],3,7,"[""UNC5342""]"
actor-census--sha256:e3350e4d9da56f69fd9ea15dd13eb6887f3e6b6ac3fc849331fc1936e055aac8,UNC553,,false,[],1,1,"[""UNC553""]"
actor-census--sha256:6e5f4354027b79f09b17916ee2c661d1e1d73c960631c79bfe648ac6aed81697,UNC5537,,false,[],3,7,"[""UNC5537""]"
actor-census--sha256:a9f2bf40e0b3d3497bffd97b6bdd819a0c91ab6516c4067104c2c6b30bc4d39d,UNC553720,,false,[],1,1,"[""UNC553720""]"
actor-census--sha256:6392dc6c2e3d2679b17695fb5fb2961071c512cb58a7f161eecd8291a5005577,UNC5606,,false,[],1,1,"[""UNC5606""]"
actor-census--sha256:d453b4c826f30ac39111ff843086bbac0f531be25fb53f01849abd6260352208,UNC5691,,false,[],1,1,"[""UNC5691""]"
actor-census--sha256:60cdb6d1ec653ccb56c9c85a2896203580007aac550a630116179f54039b4bad,UNC577,,false,[],1,1,"[""UNC577""]"
actor-census--sha256:82184f6e104c93ad927a6d773d9f0cb95c14e7ce12af604762fc8dd23a517b10,UNC5791,,false,[],2,6,"[""UNC5791""]"
actor-census--sha256:9100470ce72470e7145b472901ccef1ab725607720da7e826e24421268449786,UNC5812,,false,[],1,1,"[""UNC5812""]"
actor-census--sha256:94595ad93fa52c63f8b8652f7965aa3a0dd30ce42941af8ce30a9fbdd830b08b,UNC5820,,false,[],4,8,"[""UNC5820""]"
actor-census--sha256:904ed79157c9954c9ed427ed9828720a836d2f5bcb4f5a29eaa2a07e8497ac59,UNC5923,,false,[],1,1,"[""UNC5923""]"
actor-census--sha256:5382bcd5bd4d9331c07dc0662488a23b2c315f1f8ac31ce228461aee83b4cb0d,UNC6040,,false,[],2,6,"[""UNC6040""]"
actor-census--sha256:33b8d9f54bd5cbb7acb52784738d37c72f7016b8677ed9ef419b67b7b0821a44,UNC6240,,false,[],2,3,"[""UNC6240""]"
actor-census--sha256:986d60b7cc23f3513667f3ebe391dc23bc7f669ed2d5721a48917b67f43bcb9f,UNC6293,,false,[],1,3,"[""UNC6293""]"
actor-census--sha256:571ec90355cb178237c5aa122e2a0a86fd1efb7f00e2d4efef2dfa0f32e3714a,UNC638,,false,[],1,1,"[""UNC638""]"
actor-census--sha256:907c35c6d889e9bca7d0298dc09eb160f27845f5c29a5a68322ef3366499b00f,UNC6395,,false,[],2,6,"[""UNC6395""]"
actor-census--sha256:b757098aed084e252678918a2ebfa7ad3d6153b1f74484ccd09b3f03cd41760c,UNC6619,,false,[],1,1,"[""UNC6619""]"
actor-census--sha256:4cde45f0fd2fa6477d433b0f9e3aae1238f1849b7e82d88e24e4b023b55d1c6a,UNC666,,false,[],1,3,"[""UNC666""]"
actor-census--sha256:b9f0fa310b25a2d15e3f3165309633e756752e1902b3831884857d3c3c4f177d,UNC6661,,false,[],1,5,"[""UNC6661""]"
actor-census--sha256:22de2fef45265c83189aa1c5a02165e3fd7156fe86fa5ba150aab19e82292875,UNC6671,,false,[],1,1,"[""UNC6671""]"
actor-census--sha256:a262291e195066b5c3d4b1cceb587e9bb18c26fa8172328a5b0be170f1769804,UnC718,,false,[],1,1,"[""UnC718""]"
actor-census--sha256:05070572f1ba3ad6ae8619691192a6e23aa05d78c97798d8848e66ff905fa535,UNC785,,false,[],1,1,"[""UNC785""]"
actor-census--sha256:6820bc27928b3ea7ac3d852db9c3fb062d9bff7f5eda195bcc52c88a94a845f3,UNC786,,false,[],1,2,"[""UNC786""]"
actor-census--sha256:1ccb219dc0f791e6e9e55a1a66b315d5d21cd89738b3f2d76d532997678081c2,UNC788,,false,[],6,10,"[""UNC788""]"
actor-census--sha256:01409d42fcda938fb172ee088533200cdb2a8d70b67b3e1cfefe557f9306e9b4,UNC902,,false,[],1,1,"[""UNC902""]"
actor-census--sha256:43d7f60ac5991e5329c14df0c53213552fe4c2ac9a6b00f05af1719dc761c929,UNC961,,false,[],3,7,"[""UNC961""]"
actor-census--sha256:6131607177386284f94d81b012c5944acdbe7426fe955c6e13a404da92c12562,Union Panda,,false,[],3,4,"[""Union Panda""]"
actor-census--sha256:43fc4a70ece7905709e657226bb33711bc8f5521ee61c1f6f8b6a34082bf5c13,Union Spider,,false,[],2,2,"[""Union Spider""]"
actor-census--sha256:cf93dab245b5ae57b9121e4cf9d0fbde21489edeab4d41d0dd9d1761c5bede53,Unit 8200,,false,[],5,10,"[""Duqu Group"", ""SIG35"", ""Unit 8200""]"
actor-census--sha256:74fb748784baa34167d282962ddb2e759f238e6aa6ccfca26dffdea6800b7f07,Vanilla Tempest,,false,[],2,4,"[""DEV-0832"", ""Vanilla Tempest""]"
actor-census--mitre:G1047,Velvet Ant,G1047,false,[],2,3,"[""Velvet Ant""]"
actor-census--sha256:7bfd73b7e013160f1a9aaebbad51ad17a34f4b17945b3721bc356ef80e6ad628,Velvet Tempest,,false,[],3,4,"[""DEV-0504"", ""Velvet Tempest""]"
actor-census--sha256:c31fcd8135083d4331754459d30119578d5743603f88153c2cf36be29a71d9ec,Vice Society,,false,[],14,28,"[""Vice Society""]"
actor-census--sha256:cee4ca6a04666ae65b4c3c40ac262e86db343683f8bdd9d9ff0947344d903d6f,Vicious Panda,,false,[],5,15,"[""Vicious Panda""]"
actor-census--sha256:c6a943aed71678b2eddb59bc320655ba33c297f89dfc0e5fc0c91c81fbf99a97,Violet Typhoon,,false,[],23,63,"[""APT31"", ""Violet Typhoon"", ""ZIRCONIUM""]"
actor-census--sha256:ea7cd8f0cbe2b81c73495d270beaa09faf2e1a29019301d617ce7531189ff4ea,Violin Panda,,false,[],6,22,"[""APT20"", ""APT8"", ""Covert Grove"", ""Violin Panda""]"
actor-census--mitre:G1055,VOID MANTICORE,G1055,false,[],22,62,"[""BANISHED KITTEN"", ""COBALT MYSTIQUE"", ""Handala Hack"", ""HomeLand Justice"", ""Homeland Justice"", ""Karma"", ""Karmabelow80"", ""Red Sandstorm"", ""VOID MANTICORE""]"
actor-census--mitre:G0123,Volatile Cedar,G0123,false,[],6,22,"[""Lebanese Cedar"", ""Volatile Cedar""]"
actor-census--mitre:G1017,Volt Typhoon,G1017,false,[],30,78,"[""BRONZE SILHOUETTE"", ""DazedToad"", ""DEV-0391"", ""Insidious Taurus"", ""UNC3236"", ""Vanguard Panda"", ""Volt Typhoon"", ""Voltzite""]"
actor-census--mitre:G1050,Water Galura,G1050,false,[],1,2,"[""GOLD FEATHER"", ""Water Galura""]"
actor-census--sha256:d8c779c8891bc8b986bb9f4c89d830e7b8b2aed04f01718ae46dd7f85d10b4df,White Company,,false,[],3,7,"[""White Company""]"
actor-census--sha256:4ba19f6a0ac428395865c8b71641c5d5b6ed6ef8c4bd8aed8280c4f0c697315c,White Tur,,false,[],3,10,"[""White Tur""]"
actor-census--mitre:G0107,Whitefly,G0107,false,[],4,18,"[""Whitefly""]"
actor-census--sha256:b2784b930e2a62abd0642c891553aa924e239adb1a4e0ebeb25d694c0e97e1bb,Whitefly,,false,[],4,18,"[""Whitefly""]"
actor-census--sha256:8e55ba636731db2db7b256f165122f21a8863f37e4c9d19905d043593d00aef6,Wicked Spider,,false,[],8,28,"[""Wicked Spider""]"
actor-census--sha256:676dad4a4f0e5eb232afc12830fbb2c360d6d432fb6dc622b74ca6d423db4f6d,Wild Neutron,,false,[],4,20,"[""Deceptikons"", ""Jripbot"", ""Morpho"", ""Wild Neutron"", ""WildNeutron""]"
actor-census--mitre:G0124,Windigo,G0124,false,[],3,8,"[""Windigo""]"
actor-census--sha256:ebf675d324c9d4298a4ef3adcd517912c214908f2fbf65c13cfc8924ec41c255,Wine Tempest,,false,[],2,8,"[""PARINACOTA"", ""Wadhrama"", ""Wine Tempest""]"
actor-census--mitre:G0090,WIRTE,G0090,false,[],10,30,"[""Ashen Lepus"", ""Group WITRE"", ""WIRTE""]"
actor-census--sha256:feb56ff632f6bb6b4dc4735f74eb49e80e611309528210a4997aec6f2a7e3727,Wisteria Tsunami,,false,[],1,3,"[""CyberRoot"", ""DEV-0605"", ""Wisteria Tsunami""]"
actor-census--sha256:026ac710513ed41a423eb4036cab9aca2f8e319656f41c6855f2c21320bdb794,Wold Spider,,false,[],1,1,"[""Wold Spider""]"
actor-census--sha256:ca5afd2d1c175971f68b5ccca8821acaf3df3a97cffaab4634d559fdfefe4cd7,Worok,,false,[],5,14,"[""Worok""]"
actor-census--sha256:7c446097355b34ded3ca6b3cdcd6850fea4772772a828387950ca85606cf2945,Yanluowang,,false,[],3,8,"[""Yanluowang""]"
actor-census--sha256:51279289eae23512d4b41b7b15d89d6e7ddd12e28c8a17b3f4f554a6accc77f5,Zebrocy,,false,[],15,49,"[""Zebrocy""]"
actor-census--mitre:G0128,ZIRCONIUM,G0128,false,[],23,63,"[""APT31"", ""Violet Typhoon"", ""ZIRCONIUM""]"
actor-census--sha256:db94128e6f4134a3f250575bab150d4a4023b6433c82c8f1abaa2723a2673cbd,Zombie Spider,,false,[],5,20,"[""Kelihos"", ""Pytor Levashov"", ""Zombie Spider""]"
